Datetime,c0,h0,l0,o0,v0,abs(c0-o0)/abs(h0-l0),(c0-c1)/atr14,c0-c1,Spread,(h0-c0)/(h0-l0),(h0-o0)/(h0-l0),(l0-c0)/(h0-l0),(l0-o0)/(h0-l0),atr14,ema20,bb20dev2_upper,bb20dev2_lower,Profit
2024.09.04 18:59,58011.940000,58044.390000,57843.440000,57913.540000,757.000000,0.693584,0.357859,98.400000,-0.560000,0.161483,0.651157,-0.838517,-0.348843,274.968571,57185.236342,58084.037338,55972.154662,10.850000
2024.09.09 03:41,54941.040000,54998.140000,54891.640000,54968.040000,245.000000,0.578862,-0.170545,-27.000000,-0.320000,0.536150,0.282629,-0.463850,-0.717371,158.316429,54821.351189,55089.210648,54504.352352,8.810000
2024.09.09 18:11,55031.740000,55031.740000,54787.840000,54793.840000,609.000000,0.460856,0.988484,235.000000,-0.140000,0.000000,0.975400,-1.000000,-0.024600,237.737857,55160.759375,55807.569617,54733.320383,18.620000
2024.09.09 21:05,56467.740000,56537.740000,56409.340000,56522.940000,369.000000,0.409467,-0.291403,-55.200000,-1.020000,0.545171,0.115265,-0.454829,-0.884735,189.428571,56221.248777,56964.171351,55496.518649,6.500000
2024.09.10 23:41,57650.940000,57701.240000,57613.440000,57647.740000,199.000000,0.391639,0.019705,3.200000,-0.720000,0.572893,0.609339,-0.427107,-0.390661,162.392143,57642.430789,57978.188713,57396.967287,14.010000
2024.09.17 17:23,59864.140000,59941.440000,59500.540000,59504.540000,979.000000,0.771057,1.938649,359.600000,-0.520000,0.175323,0.990928,-0.824677,-0.009072,185.490000,59153.790851,59489.803566,58876.396434,51.490000
2024.09.17 17:47,60014.740000,60132.940000,59691.340000,59758.040000,986.000000,0.875641,0.969663,262.600000,-0.120000,0.267663,0.848958,-0.732337,-0.151042,270.815714,59424.550862,60063.848139,58644.665861,16.700000
2024.09.18 21:41,60919.840000,61303.240000,60389.440000,60476.740000,1350.000000,0.094752,1.316176,443.100000,-1.020000,0.419567,0.904465,-0.580433,-0.095535,336.657143,60018.100352,60512.255042,59399.400958,-48.580000
2024.09.18 22:53,60301.940000,60353.740000,60175.840000,60245.840000,1113.000000,0.209581,0.140558,56.100000,-0.020000,0.291175,0.606521,-0.708825,-0.393479,399.123571,60318.140937,60923.421032,59876.124968,-48.120000
2024.09.19 03:11,61806.340000,62097.740000,61672.640000,61723.040000,1024.000000,0.929334,0.488631,83.300000,-0.620000,0.685486,0.881440,-0.314514,-0.118560,170.476429,60908.869588,61591.748728,60013.881272,15.290000
2024.09.19 03:29,62251.380000,62387.840000,61929.040000,61951.040000,735.000000,0.286836,1.381976,300.340000,-0.520000,0.297428,0.952049,-0.702572,-0.047951,217.326429,61163.800474,62017.854612,60062.115388,5.450000
2024.09.19 04:41,61676.840000,61719.640000,61520.970000,61711.740000,530.000000,0.129925,-0.135094,-34.900000,-0.470000,0.215433,0.039764,-0.784567,-0.960236,258.337857,61776.642260,62634.193994,61124.385006,25.780000
2024.09.19 13:53,62355.240000,62402.740000,62327.840000,62333.840000,162.000000,0.637255,0.157035,21.400000,-0.070000,0.634179,0.919893,-0.365821,-0.080107,136.275714,62251.326920,62589.015221,61806.474779,19.890000
2024.09.19 21:41,63617.740000,63644.540000,63529.540000,63562.240000,325.000000,0.314085,0.286261,55.500000,-0.920000,0.233043,0.715652,-0.766957,-0.284348,193.879286,63512.814627,63833.806584,63249.088416,7.100000
2024.09.20 06:11,63184.540000,63302.340000,63039.140000,63081.040000,325.000000,0.938617,0.900996,103.500000,-0.920000,0.447568,0.840805,-0.552432,-0.159195,114.872857,62916.503377,63127.255929,62654.954071,3.060000
2024.09.23 17:23,63647.340000,63725.740000,63387.840000,63573.340000,721.000000,0.942000,0.413457,74.000000,-0.820000,0.232021,0.451021,-0.767979,-0.548979,178.978571,63290.524146,63519.880071,63051.449929,2.280000
2024.09.24 23:29,64066.040000,64252.140000,64050.840000,64212.740000,256.000000,0.897176,-0.947784,-146.700000,-0.920000,0.924491,0.195728,-0.075509,-0.804272,154.782143,63943.592362,64376.363162,63394.216838,33.990000
2024.09.26 18:41,65345.340000,65427.640000,64875.840000,64961.440000,860.000000,0.546174,1.291872,383.900000,-0.070000,0.149148,0.844871,-0.850852,-0.155129,297.165714,64653.416498,65146.977543,64098.122457,4.250000
2024.10.01 15:35,63737.840000,63771.740000,63669.440000,63680.040000,126.000000,0.352417,0.868800,57.800000,-0.820000,0.331378,0.896383,-0.668622,-0.103617,66.528571,63775.766283,63941.293539,63644.936461,-49.610000
2024.10.02 18:47,61743.840000,61826.240000,61698.020000,61820.540000,466.000000,0.777890,-0.298484,-76.700000,-0.520000,0.642645,0.044455,-0.357355,-0.955545,256.965000,61358.530925,61850.846665,60805.001335,1.250000
2024.10.07 18:35,63719.140000,63719.140000,63604.330000,63637.840000,332.000000,0.422582,0.310014,81.300000,-0.420000,0.000000,0.708126,-1.000000,-0.291874,262.246429,63670.973901,64481.011658,62928.716342,15.340000
2024.10.12 18:17,63238.940000,63270.440000,63174.940000,63261.740000,137.000000,0.437094,-0.251176,-22.800000,-0.320000,0.329843,0.091099,-0.670157,-0.908901,90.772857,63106.983488,63294.608127,62877.541873,43.680000
2024.10.14 01:11,63060.540000,63096.840000,62830.750000,62848.840000,351.000000,0.608035,2.389448,211.700000,-0.920000,0.136420,0.932015,-0.863580,-0.067985,88.597857,62741.081957,62951.501279,62473.022721,-48.720000
2024.10.14 16:35,64698.240000,64767.740000,64647.140000,64744.140000,254.000000,0.849590,-0.346176,-45.900000,-0.220000,0.576285,0.195688,-0.423715,-0.804312,132.591429,64816.754582,64978.979177,64707.416823,107.470000
2024.10.14 19:23,65621.440000,65792.940000,65618.440000,65767.840000,426.000000,0.935118,-0.827793,-146.400000,-0.320000,0.982808,0.143840,-0.017192,-0.856160,176.855714,65766.479373,66256.989510,65541.246490,8.800000
2024.10.15 16:59,67187.840000,67211.640000,66575.240000,66611.240000,1236.000000,0.816739,3.004735,576.600000,-0.020000,0.037398,0.943432,-0.962602,-0.056568,191.897143,65866.414267,66352.217976,65171.422024,76.700000
2024.10.15 20:11,66837.740000,67028.240000,66787.940000,66836.040000,681.000000,0.432490,0.014739,3.900000,-1.020000,0.792759,0.799834,-0.207241,-0.200166,264.596429,66419.882204,67267.673899,65096.956101,4.180000
2024.10.15 21:59,66920.640000,67009.140000,66887.940000,66981.140000,374.000000,0.448885,-0.252252,-60.500000,-0.320000,0.730198,0.231023,-0.269802,-0.768977,239.839286,66868.500382,67258.750471,66489.369529,0.310000
2024.10.16 00:53,66339.740000,66339.740000,66131.840000,66131.840000,233.000000,0.763560,1.092576,207.900000,-0.120000,0.000000,1.000000,-1.000000,0.000000,190.284286,66516.434337,67052.903378,66126.485622,7.750000
2024.10.18 09:41,68112.140000,68247.740000,68108.730000,68137.540000,350.000000,0.227149,-0.210808,-25.400000,-0.820000,0.975469,0.792749,-0.024531,-0.207251,120.488571,67923.719691,68183.513277,67556.670723,-48.550000
2024.10.21 00:17,68717.140000,68773.740000,68674.290000,68752.340000,98.000000,0.526699,-0.519294,-35.200000,-0.520000,0.569130,0.215184,-0.430870,-0.784816,67.784286,68631.267122,68836.790203,68327.065797,-49.230000
2024.10.21 01:05,68742.840000,68755.640000,68704.050000,68705.740000,69.000000,0.013491,0.497734,37.100000,-0.020000,0.248110,0.967242,-0.751890,-0.032758,74.537857,68664.501537,68882.471364,68433.788636,130.790000
2024.10.21 02:53,68945.840000,69076.540000,68945.840000,69005.340000,184.000000,0.569459,-0.347434,-59.500000,-1.020000,1.000000,0.544759,0.000000,-0.455241,171.255714,68990.031451,69335.224904,68652.440096,15.120000
2024.10.29 01:17,70037.840000,70305.940000,69884.640000,69902.840000,767.000000,0.810403,1.361064,135.000000,-0.620000,0.636364,0.956800,-0.363636,-0.043200,99.187143,69604.849124,69839.138057,69311.979943,-49.390000
2024.10.29 17:23,71586.160000,71689.260000,71541.380000,71675.160000,545.000000,0.277981,-0.457999,-89.000000,-0.980000,0.697187,0.095348,-0.302813,-0.904652,194.323571,71380.817442,71756.250465,70821.827535,-49.610000
2024.10.29 17:47,71759.360000,71852.360000,71669.160000,71669.160000,457.000000,0.422254,0.369152,90.200000,-0.780000,0.507642,1.000000,-0.492358,0.000000,244.343571,71450.990534,71879.489163,70843.708837,14.430000
2024.11.05 16:41,69687.340000,69797.940000,69304.240000,69304.240000,1078.000000,0.180486,2.769525,380.600000,-0.400000,0.224023,1.000000,-0.775977,0.000000,137.424286,68868.552471,69150.933677,68492.931323,14.780000
2024.11.05 18:47,70107.940000,70395.840000,70071.740000,70351.780000,697.000000,0.698210,-0.936372,-243.840000,-0.530000,0.888306,0.135946,-0.111694,-0.864054,260.409286,69670.388092,70205.838124,69279.005876,8.000000
2024.11.05 22:17,69417.740000,69448.740000,69118.940000,69219.650000,521.000000,0.536507,0.750588,201.830000,-0.930000,0.093996,0.694633,-0.906004,-0.305367,268.895714,69787.469060,70479.955359,69265.241641,0.910000
2024.11.06 02:53,71021.440000,71269.340000,70822.740000,70904.240000,1006.000000,0.048268,0.426006,117.200000,-0.930000,0.555083,0.817510,-0.444917,-0.182490,275.113571,69837.010953,70623.119732,68812.909268,32.180000
2024.11.06 03:35,70995.940000,71017.040000,70651.240000,70809.740000,728.000000,0.401966,0.473362,186.200000,-0.830000,0.057682,0.566703,-0.942318,-0.433297,393.356429,70417.231696,71667.868626,68833.241374,6.880000
2024.11.06 04:35,72356.840000,72487.140000,71903.740000,71922.140000,952.000000,0.026713,1.232702,434.700000,-0.030000,0.223346,0.968461,-0.776654,-0.031539,352.640000,70975.655941,71784.512861,70341.686139,27.970000
2024.11.06 04:59,72974.440000,73045.340000,72799.880000,72883.640000,677.000000,0.726479,0.247790,90.800000,-1.030000,0.288845,0.658763,-0.711155,-0.341237,366.440000,71520.554392,72765.825998,70095.833002,7.790000
2024.11.06 06:29,74817.140000,74843.540000,74335.240000,74503.670000,783.000000,0.736088,0.511852,313.470000,-0.930000,0.051938,0.668641,-0.948062,-0.331359,612.423571,73536.808495,75166.004823,72043.018177,1.420000
2024.11.06 18:05,74282.900000,74486.200000,74217.800000,74229.600000,682.000000,0.274424,0.139391,53.300000,-0.840000,0.757452,0.956036,-0.242548,-0.043964,382.377857,74129.268892,74606.158577,73558.068423,3.200000
2024.11.06 18:29,74227.900000,74371.050000,74183.570000,74337.200000,635.000000,0.481509,-0.342245,-109.300000,-0.100000,0.763548,0.180553,-0.236452,-0.819447,319.361429,74203.543019,74668.726365,73695.960635,8.100000
2024.11.06 19:11,74381.200000,74423.200000,74146.200000,74328.600000,733.000000,0.962491,0.229345,52.600000,-0.360000,0.151625,0.341516,-0.848375,-0.658484,229.349286,74240.328177,74518.036376,73986.463624,23.480000
2024.11.06 20:11,74660.200000,74666.670000,74399.800000,74451.200000,554.000000,0.396450,1.196307,209.000000,-0.320000,0.024244,0.807397,-0.975756,-0.192603,174.704286,74410.550337,74670.893338,74150.342662,28.050000
2024.11.06 20:23,74909.600000,74926.200000,74745.600000,74862.200000,672.000000,0.747484,0.258812,47.400000,-0.720000,0.091916,0.354374,-0.908084,-0.645626,183.144286,74475.076353,74783.940940,74111.259060,6.810000
2024.11.06 20:53,75003.000000,75023.300000,74916.300000,75006.800000,468.000000,0.453315,-0.020254,-3.800000,-0.220000,0.189720,0.154206,-0.810280,-0.845794,187.620000,74650.854780,75073.557477,74121.773523,11.620000
2024.11.06 21:11,75278.800000,75292.200000,75045.300000,75230.860000,615.000000,0.859954,0.255920,48.100000,-0.250000,0.054273,0.248441,-0.945727,-0.751559,187.949286,74770.691300,75214.020530,74242.760470,-0.010000
2024.11.06 21:29,75339.700000,75403.400000,75273.300000,75280.400000,561.000000,0.398874,0.283947,59.300000,-1.020000,0.489623,0.945427,-0.510377,-0.054573,208.842143,74893.608663,75401.432321,74271.148679,27.380000
2024.11.06 22:23,75904.200000,75993.200000,75807.300000,75981.900000,847.000000,0.903632,-0.312452,-77.700000,-0.010000,0.478752,0.060785,-0.521248,-0.939215,248.678571,75293.853983,75882.805828,74636.575172,-49.830000
2024.11.07 02:53,75144.300000,75305.700000,75129.700000,75200.700000,490.000000,0.138849,-0.394303,-56.400000,-0.200000,0.917045,0.596591,-0.082955,-0.403409,143.037143,75484.655509,75918.343839,75168.662161,10.910000
2024.11.07 10:35,75094.090000,75171.690000,75067.190000,75171.690000,461.000000,0.946355,-0.562581,-77.600000,-0.080000,0.742584,0.000000,-0.257416,-1.000000,137.935714,74868.498666,75100.514348,74539.884652,3.070000
2024.11.07 18:29,75602.460000,75775.660000,75587.860000,75658.960000,529.000000,0.622675,-0.218371,-56.500000,-0.450000,0.922258,0.621406,-0.077742,-0.378594,258.734286,75424.506240,76187.852249,74409.317751,7.120000
2024.11.08 00:41,75701.440000,75737.740000,75612.570000,75612.570000,197.000000,0.196350,0.569294,88.870000,-0.620000,0.290006,1.000000,-0.709994,0.000000,156.105714,76000.565455,76711.730852,75497.057148,18.130000
2024.11.08 22:17,76966.660000,77066.560000,76927.060000,76941.160000,276.000000,0.271020,0.126556,25.500000,-0.380000,0.716129,0.898925,-0.283871,-0.101075,201.492143,76794.806110,77214.331166,76400.168834,-48.280000
2024.11.09 21:23,76442.270000,76502.370000,76361.670000,76487.610000,244.000000,0.274106,-0.425891,-45.320000,-0.170000,0.427150,0.104904,-0.572850,-0.895096,106.412143,76265.824210,76584.407786,75791.314214,-50.000000
2024.11.11 00:41,80487.640000,81154.940000,80452.440000,80924.670000,771.000000,0.414069,-1.077627,-440.630000,-0.910000,0.949893,0.327786,-0.050107,-0.672214,408.889286,80046.941457,81040.454025,78379.645975,5.280000
2024.11.11 04:11,81130.760000,81379.960000,81048.090000,81232.160000,533.000000,0.827282,-0.373016,-101.400000,-0.880000,0.750896,0.445355,-0.249104,-0.554645,271.837857,80851.102822,81460.653248,80071.293752,10.970000
2024.11.11 12:17,81993.360000,82196.060000,81769.960000,81769.960000,685.000000,0.350990,1.480346,223.400000,-0.380000,0.475710,1.000000,-0.524290,0.000000,150.910714,81432.201226,81793.480158,80978.715842,39.210000
2024.11.11 17:47,83858.260000,84340.450000,83809.860000,83897.160000,1267.000000,0.309732,-0.084228,-38.900000,-0.580000,0.908781,0.835466,-0.091219,-0.164534,461.841429,82656.640673,83791.029300,80992.200700,0.060000
2024.11.11 20:17,84436.760000,84586.260000,84234.860000,84317.560000,524.000000,0.827633,0.429919,119.200000,-0.480000,0.425441,0.764656,-0.574559,-0.235344,277.261429,84378.945693,84965.264204,84110.775796,3.100000
2024.11.11 22:35,86878.460000,87020.360000,86821.240000,86897.160000,498.000000,0.326407,-0.039669,-18.700000,-0.480000,0.712636,0.618722,-0.287364,-0.381278,471.404286,86068.663679,87315.670405,84711.639595,11.680000
2024.11.11 23:47,88077.770000,88256.370000,87934.870000,88182.270000,641.000000,0.316916,-0.255259,-102.600000,-0.670000,0.555521,0.230482,-0.444479,-0.769518,401.945000,87066.077509,88208.601261,85856.414739,-48.400000
2024.11.12 02:05,88716.740000,88754.440000,88499.150000,88696.140000,455.000000,0.048309,0.037288,20.600000,-0.980000,0.147675,0.228368,-0.852325,-0.771632,552.454286,88255.721419,89893.197643,86200.018357,-43.860000
2024.11.12 03:29,88897.260000,89558.660000,88818.700000,89486.160000,840.000000,0.372949,-1.110566,-588.900000,-0.480000,0.893832,0.097978,-0.106168,-0.902022,530.270000,88533.316365,89754.481629,87389.892371,11.420000
2024.11.12 03:53,88898.960000,88982.060000,88738.840000,88972.820000,476.000000,0.345838,-0.134064,-73.860000,-0.480000,0.341666,0.037990,-0.658334,-0.962010,550.931429,88665.584023,89675.829553,87443.418447,1.920000
2024.11.12 11:53,87946.960000,88435.860000,87874.460000,88354.260000,592.000000,0.664210,-1.291689,-407.300000,-0.580000,0.870859,0.145351,-0.129141,-0.854649,315.323571,88899.310567,89536.079274,88404.510726,7.520000
2024.11.12 12:35,87556.460000,87678.460000,87318.660000,87585.560000,868.000000,0.714219,-0.069302,-33.200000,-0.580000,0.339077,0.258199,-0.660923,-0.741801,479.061429,88358.247278,89694.443368,87365.706632,-47.230000
2024.11.12 21:23,89244.760000,89427.160000,89134.760000,89200.260000,630.000000,0.966826,0.116154,44.500000,-0.580000,0.623803,0.775992,-0.376197,-0.224008,383.112857,88108.149243,89298.468112,86655.241888,18.270000
2024.11.12 22:11,88996.160000,89091.360000,88702.060000,88749.060000,683.000000,0.442448,0.635030,247.100000,-0.680000,0.244541,0.879270,-0.755459,-0.120730,389.115714,88697.324965,90013.635820,87376.274180,24.870000
2024.11.12 22:23,88980.060000,89376.660000,88941.760000,89353.060000,508.000000,0.771009,-0.944321,-373.000000,-0.080000,0.911934,0.054265,-0.088066,-0.945735,394.992857,88785.525878,89840.700192,87924.079808,20.940000
2024.11.13 01:59,88178.360000,88191.060000,87797.360000,87823.660000,444.000000,0.362048,1.094435,354.700000,-0.880000,0.032258,0.933198,-0.967742,-0.066802,324.094286,88213.412102,88723.067951,87595.499049,-47.590000
2024.11.13 18:11,92310.960000,92748.360000,92243.860000,92601.960000,965.000000,0.511513,-0.437670,-291.000000,-0.280000,0.866997,0.290188,-0.133003,-0.709812,664.884286,91108.590867,93099.796731,88978.933269,44.690000
2024.11.13 19:17,92579.460000,92870.760000,92455.660000,92805.360000,824.000000,0.877573,-0.358136,-213.400000,-0.480000,0.701759,0.157552,-0.298241,-0.842448,595.863571,92048.962503,93351.832841,91119.657159,3.160000
2024.11.13 21:47,90376.160000,90638.660000,89992.260000,90187.560000,1414.000000,0.907122,0.285793,188.600000,-0.580000,0.406095,0.697865,-0.593905,-0.302135,659.918571,91858.032039,93531.316250,90634.113750,20.660000
2024.11.13 21:59,90793.060000,90931.560000,90446.230000,90792.660000,1085.000000,0.433298,0.017421,11.900000,-0.580000,0.285373,0.286197,-0.714627,-0.713803,683.066429,91627.783143,93659.874934,90233.065066,-45.120000
2024.11.13 22:11,89589.360000,90337.760000,89305.560000,90205.060000,1553.000000,0.922396,-0.848833,-615.700000,-0.580000,0.725053,0.128560,-0.274947,-0.871440,725.348571,91420.359444,93683.231775,89861.268225,47.840000
2024.11.13 22:23,90921.660000,90994.360000,90416.660000,90547.760000,950.000000,0.847476,0.475537,395.500000,-0.580000,0.125844,0.773066,-0.874156,-0.226934,831.691429,91177.424397,93663.716746,89408.963254,-0.030000
2024.11.13 23:53,89082.230000,89464.730000,88918.030000,89141.430000,585.000000,0.439811,-0.102413,-59.200000,-0.910000,0.699652,0.591366,-0.300348,-0.408634,578.050714,89852.971670,91720.787104,88166.616896,14.710000
2024.11.14 10:17,91331.160000,91331.160000,90987.260000,91131.460000,563.000000,0.632242,0.636358,199.700000,-0.080000,0.000000,0.580692,-1.000000,-0.419308,313.817143,90142.767279,90922.379454,89114.686546,-46.480000
2024.11.14 11:53,90584.460000,90706.760000,90488.360000,90546.960000,377.000000,0.778351,0.117060,37.500000,-0.750000,0.559982,0.731685,-0.440018,-0.268315,320.349286,90591.794692,91364.271588,90216.058412,14.650000
2024.11.14 13:17,90659.750000,90935.950000,90485.250000,90887.250000,747.000000,0.603540,-0.787940,-227.000000,-0.800000,0.612824,0.108054,-0.387176,-0.891946,288.092857,90970.883402,91509.148254,90339.342746,18.480000
2024.11.15 14:41,89880.170000,90344.270000,89880.170000,90322.770000,542.000000,0.323629,-1.745907,-442.600000,-0.610000,1.000000,0.046326,0.000000,-0.953674,253.507143,89696.709420,90402.370458,88825.299542,1.400000
2024.11.15 18:35,89664.070000,89743.570000,89384.570000,89391.670000,705.000000,0.739156,0.587441,279.500000,-0.060000,0.221448,0.980223,-0.778552,-0.019777,475.792857,88917.858760,89797.594864,87804.485136,-49.870000
2024.11.15 22:59,91323.700000,91367.170000,91119.470000,91140.870000,403.000000,0.650486,0.520128,179.030000,-0.660000,0.175495,0.913605,-0.824505,-0.086395,344.203571,90454.748457,91549.503066,89007.122934,13.800000
2024.11.16 00:59,91235.840000,91323.540000,91235.840000,91318.330000,189.000000,1.000000,-0.332639,-84.900000,-0.420000,1.000000,0.059407,0.000000,-0.940593,255.231429,91264.293837,91693.999266,91053.089734,1.470000
2024.11.18 18:05,92423.730000,92684.070000,92184.170000,92540.770000,881.000000,0.922225,-0.229952,-117.040000,-0.860000,0.520784,0.286657,-0.479216,-0.713343,508.975000,90922.541427,92045.749502,89371.315498,-43.890000
2024.11.18 19:17,91298.670000,91481.170000,91087.080000,91481.170000,624.000000,0.047997,-0.426802,-182.500000,-0.460000,0.463092,0.000000,-0.536908,-1.000000,427.598571,91519.244985,92782.655126,90459.947874,60.660000
2024.11.18 19:47,91502.270000,91838.770000,91469.770000,91738.570000,584.000000,0.636153,-0.637175,-236.300000,-0.360000,0.911924,0.271545,-0.088076,-0.728455,370.855714,91598.501851,92518.413586,91189.182414,10.020000
2024.11.18 22:35,91820.170000,91984.170000,91534.170000,91553.770000,909.000000,0.975668,0.729170,266.400000,-0.980000,0.364444,0.956444,-0.635556,-0.043556,365.347143,90694.592136,91308.645092,89660.176908,10.540000
2024.11.19 17:47,92072.170000,92294.070000,92053.870000,92118.170000,523.000000,0.579342,-0.097833,-46.000000,-0.860000,0.923813,0.732306,-0.076187,-0.267694,470.187857,91862.235376,92321.158560,91089.291440,23.380000
2024.11.19 19:47,93020.070000,93317.970000,93000.070000,93105.870000,715.000000,0.482260,-0.291444,-85.800000,-0.720000,0.937087,0.667191,-0.062913,-0.332809,294.395714,92520.476928,92976.825595,92054.314405,21.250000
2024.11.19 23:53,92082.640000,92285.540000,92005.250000,92063.540000,364.000000,0.683609,0.050357,19.100000,-1.020000,0.723893,0.792037,-0.276107,-0.207963,379.289286,92659.210493,93884.567804,91739.931196,25.040000
2024.11.20 17:17,94234.270000,94391.870000,94057.170000,94360.470000,947.000000,0.665222,-0.334923,-122.900000,-0.560000,0.470869,0.093815,-0.529131,-0.906185,366.950000,94261.500422,94721.055420,93963.974580,11.560000
2024.11.21 00:35,94147.540000,94317.140000,94043.840000,94297.540000,113.000000,0.280718,-0.824224,-150.000000,-0.620000,0.620563,0.071716,-0.379437,-0.928284,181.989286,94236.288999,94510.467868,94067.200132,3.920000
2024.11.21 06:11,96508.570000,96588.070000,95774.270000,95774.270000,760.000000,0.465047,2.705060,734.300000,-0.360000,0.097690,1.000000,-0.902310,0.000000,271.454286,95089.085285,96075.924350,93610.319650,31.460000
2024.11.21 21:05,98274.170000,98370.070000,97922.770000,98016.770000,434.000000,0.676650,0.907157,257.400000,-0.960000,0.214397,0.789850,-0.785603,-0.210150,283.743571,97802.216742,98522.602895,97013.697105,34.880000
2024.11.21 22:05,97875.570000,98184.170000,97780.500000,97950.170000,515.000000,0.816207,-0.200247,-74.600000,-0.460000,0.764486,0.579681,-0.235514,-0.420319,372.539286,98183.361373,98844.316727,97696.625273,51.020000
2024.11.23 00:47,98783.740000,98888.440000,98547.860000,98883.140000,270.000000,0.216327,-0.540060,-99.400000,-0.620000,0.307417,0.015562,-0.692583,-0.984438,184.053571,99018.521016,99313.752179,98716.329821,5.820000
2024.11.25 02:41,97688.970000,97754.070000,97621.970000,97659.670000,336.000000,0.589325,0.124938,29.300000,-0.560000,0.492808,0.714610,-0.507192,-0.285390,234.517143,97759.472759,98272.060120,97510.049880,23.260000
2024.11.26 18:35,94269.870000,94391.570000,93780.870000,93865.470000,742.000000,0.900470,0.923904,404.400000,-0.330000,0.199280,0.861470,-0.800720,-0.138530,437.707857,93097.834751,93851.726237,92426.669763,10.090000
2024.11.26 19:11,93832.570000,94097.370000,93750.770000,94082.470000,660.000000,0.416034,-0.658178,-249.900000,-0.260000,0.763993,0.042989,-0.236007,-0.957011,379.684286,93639.776106,94670.151137,92378.378863,15.590000
2024.11.27 17:47,95476.270000,95527.470000,95220.770000,95269.970000,768.000000,0.814219,0.628338,206.300000,-0.260000,0.166938,0.839583,-0.833062,-0.160417,328.326429,94489.015353,95149.080624,93857.849376,0.250000
2024.11.27 21:35,96434.460000,96435.570000,96310.270000,96374.270000,225.000000,0.863088,0.232958,60.190000,-0.460000,0.008859,0.489226,-0.991141,-0.510774,258.372857,96119.740831,96483.571818,95930.278182,3.370000
2024.11.27 22:47,96738.470000,96979.070000,96684.070000,96914.470000,396.000000,0.924234,-0.738253,-176.000000,-0.560000,0.815593,0.218983,-0.184407,-0.781017,238.400714,96592.872847,97209.303270,95790.445730,-49.980000
2024.11.28 02:11,95932.170000,96073.070000,95753.370000,95884.760000,406.000000,0.336966,0.284848,47.430000,-0.460000,0.440726,0.589021,-0.559274,-0.410979,166.510000,96064.272733,96527.364302,95677.731698,4.170000
2024.11.28 05:35,95214.370000,95384.070000,95107.820000,95268.470000,435.000000,0.605290,-0.242791,-54.100000,-0.760000,0.614299,0.418462,-0.385701,-0.581538,222.825000,95937.898924,96755.649903,95384.890097,-49.590000
2024.12.02 03:47,97801.970000,98019.270000,97759.270000,97809.770000,340.000000,0.682757,-0.033359,-7.800000,-0.760000,0.835769,0.805769,-0.164231,-0.194231,233.821429,97607.097686,97970.413847,97029.916153,5.320000
2024.12.02 18:35,96641.270000,96986.770000,96634.470000,96856.670000,521.000000,0.865365,-0.613548,-215.400000,-0.460000,0.980698,0.369288,-0.019302,-0.630712,351.072857,96722.248221,97478.379377,96009.282623,0.980000
2024.12.03 17:41,95908.770000,96184.070000,95644.170000,95922.970000,624.000000,0.406115,-0.030160,-14.200000,-0.260000,0.509909,0.483608,-0.490091,-0.516392,470.827143,95115.477723,96286.240224,93269.652776,7.490000
2024.12.04 00:47,95918.270000,95987.970000,95895.670000,95923.270000,71.000000,0.141727,-0.029424,-5.000000,-0.860000,0.755146,0.700975,-0.244854,-0.299025,169.928571,95894.363739,96275.595604,95504.429396,11.550000
2024.12.04 23:41,98238.240000,98678.740000,98159.640000,98576.540000,389.000000,0.452958,-0.803004,-338.300000,-0.920000,0.848584,0.196879,-0.151416,-0.803121,421.292857,98100.121037,99722.517524,96512.877476,-46.880000
2024.12.05 05:59,103516.370000,103569.670000,103073.170000,103214.870000,559.000000,0.574981,0.300252,301.500000,-0.360000,0.107351,0.714602,-0.892649,-0.285398,1004.157143,101504.231970,104994.850792,97013.449208,1.000000
2024.12.05 06:35,102866.470000,102924.870000,102632.870000,102712.170000,360.000000,0.412110,0.213082,154.300000,-0.260000,0.200000,0.728425,-0.800000,-0.271575,724.135714,102234.476987,104725.783220,100144.516780,16.870000
2024.12.05 07:23,103344.170000,103361.970000,103168.570000,103246.070000,166.000000,0.852792,0.259697,98.100000,-0.560000,0.092037,0.599276,-0.907963,-0.400724,377.747857,102755.410756,103712.747781,102556.252219,8.040000
2024.12.05 17:41,101878.770000,102363.270000,101861.070000,102109.870000,704.000000,0.159481,-0.481625,-231.100000,-0.060000,0.964755,0.504580,-0.035245,-0.495420,479.833571,102958.122246,103745.595074,102249.044926,-46.180000
2024.12.06 16:47,98779.470000,99112.070000,98661.670000,99050.470000,640.000000,0.437882,-0.754475,-276.300000,-0.460000,0.738455,0.136767,-0.261545,-0.863233,366.215000,98519.108680,99298.295009,97378.771991,7.810000
2024.12.06 17:35,99099.370000,99134.070000,98722.670000,98737.570000,397.000000,0.296635,0.878841,361.800000,-0.660000,0.084346,0.963782,-0.915654,-0.036218,411.678571,98755.454498,99405.534043,98181.772957,22.360000
2024.12.06 19:53,100580.170000,100804.170000,100098.470000,100176.170000,870.000000,0.970556,1.414035,404.000000,-0.360000,0.317415,0.889897,-0.682585,-0.110103,285.707143,99266.849525,99798.689088,98721.990912,45.400000
2024.12.06 20:05,100899.270000,101124.970000,100721.170000,101091.370000,629.000000,0.674890,-0.576024,-192.100000,-0.360000,0.558940,0.083210,-0.441060,-0.916790,333.492857,99553.779316,100512.733815,98318.496185,19.410000
